;words;words_no_url;duplicate;len_characters;num_words;has_question_mark;has_exclamation_mark;has_multi_quest_exclam;emotji_sent_score;has_pronoun;count_upper;has_hashtag;urls;senitment;senitment_conf;reg_age;status_cnt;followers_cnt;friends_cnt;verified;has_desc;has_url;retweet_count
862287433894944768;['Hey', 'Dallas', '!', 'Join', 'House', 'Dasha', '@', 'WithoutBruises', 'book', 'signing', 'May', '27th', '1-4pm.…', 'https', ':', '//t.co/wSGocKTaLe'];Hey Dallas! Join me at The House of Dasha for my @WithoutBruises  book signing on May 27th from 1-4pm.… ;True;127;16;False;True;False;0.0;True;0.11023622047244094;False;True;pos;1.0;3060;46282;16417;718;False;True;True;0.0
862287435471781890;['Olive', 'Oil', 'consumption', 'yields', 'range', 'benefits', '.', 'Join', 'health', 'family', 'today', ':', 'https', ':', '//t.co/z3TwPCkWUK', '.', 'Available…', 'https', ':', '//t.co/wjOwaZSMPt'];Olive Oil consumption yields a range of benefits . Join our health family today:  Available… ;False;140;20;False;False;False;0.0;False;0.10714285714285714;False;True;pos;1.0;1776;3829;862;164;False;True;True;0.0
862287438869389312;"['Follow', 'CASK', 'STRENGTH', '#', 'blogtour', '&', 'amp', ';', 'enter', '#', 'win', '$', '25', 'Amazon', 'GC', '!', '@', 'LaylaReyne', '@', 'barclay_pr', 'https', ':', '//t.co/1iZfkpfc6B']";"Follow the CASK STRENGTH #blogtour &amp; enter to #win $25 Amazon GC! @LaylaReyne @barclay_pr ";False;117;23;False;True;False;0.0;False;0.17094017094017094;True;False;pos;1.0;1654;10213;208;1210;False;True;False;0.0
862287439846682624;['Join', '#', 'Amazon', '#', 'KindleUnlimited', '30-Day', 'Free', 'Trial', '!', '!', '?', 'https', ':', '//t.co/qq7j0ahlXT'];Join #Amazon #KindleUnlimited 30-Day Free Trial !! ? ;False;76;14;False;True;True;0.0;False;0.11842105263157894;True;False;neg;1.0;400;17972;103;2;False;True;True;1.0
862287440115060738;['#', 'HOLIDAY', '#', 'ROMANCE', '@', 'filigreegirl', '?CHRISTMAS', 'INN?', 'Heartwarming', ',', 'Delightful', '#', 'Bestseller', 'https', ':', '//t.co/ihL5vkkL5s', 'https', ':', '//t.co/Y55TidXPbL'];#HOLIDAY #ROMANCE @filigreegirl ?CHRISTMAS AT THE INN? Heartwarming, Delightful #Bestseller  ;False;139;19;False;False;False;0.0;False;0.2949640287769784;True;True;pos;1.0;1104;797013;121250;110197;False;True;True;1.0
862287443046711296;['https', ':', '//t.co/vGRzzi8sJi', 'Microsoft', 'planning', 'turn', 'Windows', '10', 'PCs', 'Amazon', 'Echo', 'competitors', ':', 'submitted', 'by……', 'https', ':', '//t.co/rMvhQhGPWb']; Microsoft is planning to turn Windows 10 PCs into Amazon Echo competitors: submitted by…… ;False;137;18;False;False;False;0.0;False;0.10218978102189781;False;True;neg;1.0;422;14945;3465;2299;False;True;True;0.0
862287446612029440;['10', 'Tools', 'Scale', 'Amazon', 'FBA', 'Business', '-', 'https', ':', '//t.co/njWyrCJd9c'];10 Tools to Scale Your Amazon FBA Business - ;False;68;10;False;False;False;0.0;False;0.16176470588235295;False;False;neg;1.0;1583;22342;5669;2174;False;True;True;0.0
862287449363501056;['Get', 'free', 'trial', 'Audible', 'Amazon', '.', 'Let', 'books', 'speak', '!', 'https', ':', '//t.co/lAzrjLMvBw'];Get a free trial of Audible from Amazon. Let the books speak to you! ;False;92;13;False;True;False;0.0;True;0.08695652173913043;False;False;neg;1.0;348;13373;4197;2996;False;True;False;0.0
862287450865053696;"['TY', 'Indie', 'Book', 'Source', 'Unspoken', '#', '1', 'HOT', 'NEW', 'RELEASE', '&', 'amp', ';', '#', '1', 'AMAZON', 'BESTSELLER', '!', '!', '#', 'https', ':', '//twitter.com/rcarter67606/status/744439026892087296']";"TY Indie Book Source Unspoken Is #1 HOT NEW RELEASE &amp; #1 AMAZON BESTSELLER!! #";False;140;23;False;True;True;0.0;False;0.2571428571428571;True;False;pos;0.6;780;50840;13950;11899;False;True;True;3.0
862287454849683457;"['Book', 'Month', '``', 'CIRCUS', 'TAROT', ""''"", 'Author', ',', 'Charles', 'W.', 'Jones', '(', '@', 'ChuckWesJ', ')', ',', 'www', ',', 'https', ':', '//t.co/h6E0gGvWzj']";"Book of the Month ""CIRCUS TAROT"" by Author, Charles W. Jones (@ChuckWesJ), www,";False;102;21;False;False;False;0.0;False;0.22549019607843138;False;True;pos;1.0;1645;66769;11659;6565;False;True;True;0.0
862287460448870400;['Amazon', 'Winning', 'Battle', 'Bots', 'https', ':', '//t.co/Itq650aIAR', '^Newsweek', 'https', ':', '//t.co/qCniLgLylk'];How Amazon Is Winning the Battle of the Bots  ^Newsweek ;False;102;11;False;False;False;0.0;False;0.13725490196078433;False;False;neg;1.0;2196;283078;1032;352;False;True;False;0.0
862287464697925633;"['Check', 'new', 'single', '``', 'Somebody', 'Loves', ""''"", 'distributed', 'DistroKid', 'live', '#', 'Amazon', 'https', ':', '//t.co/jjqRcDOe5r', 'https', ':', '//t.co/ZpYrc0XHGr']";"Check out my new single ""Somebody Loves Me"" distributed by DistroKid and live on #Amazon  ";False;136;18;False;False;False;0.0;False;0.11029411764705882;True;False;pos;0.6;3232;66243;4183;3740;False;True;True;0.0
862287468711759872;['iPhone', '6S', 'Case', 'DN-TECHNOLOGY®', 'IPHONE', '6S', 'CASE', 'HIGH', 'QUALITY', 'LEATHER', 'BOOK', 'CASE', '...', 'https', ':', '//t.co/SXgS2PyB4R', 'via', '@', 'AmazonUK', '@', 'makewatson'];iPhone 6S Case DN-TECHNOLOGY® IPHONE 6S CASE HIGH QUALITY LEATHER BOOK CASE...  via @AmazonUK @makewatson;False;128;21;False;False;False;0.0;False;0.4765625;False;True;pos;1.0;43;529;2;1;False;True;False;0.0
862287471572332548;['Book', 'Changed', 'Virat', 'Kohli', ':', 'https', ':', '//t.co/LNhh5MNEri', '#', 'Book', '#', 'Books', '#', 'India', '#', 'indian', '#', 'kindle', '#', 'Delhi', '#', 'Mumbai…', 'https', ':', '//t.co/pjbpqxJuOn'];The Book That Changed Virat Kohli :  #Book #Books #India #indian #kindle #Delhi #Mumbai… ;True;135;25;False;False;False;0.0;False;0.13333333333333333;True;True;neg;1.0;92;72664;5;33;False;True;False;0.0
862287489091985408;"['@', 'GMA', '@', 'D_Ross3', '@', 'DancingABC', '@', 'Cubs', 'bought', 'Amazon', ',', 'ca', ""n't"", 'wait', 'start', 'reading']";@GMA @D_Ross3 @DancingABC @Cubs Just bought it on Amazon, can't wait to start reading;False;85;16;False;False;False;0.0;True;0.1411764705882353;False;False;pos;1.0;2887;395;22;141;False;True;False;0.0
862287496440406016;"['#', 'amazon', 'Amazon', 'TV', 'Fire', 'Stick', '2nd', 'Gen', 'w', 'Alexa', '``', 'K', ""''"", '17.1', 'Movies', '-', 'Jailbroken', 'LIMIT', 'BUILD', 'https', ':', '//t.co/191V4XIrNI', '#', 'amazonfiretv', '#', 'firestick']";"#amazon Amazon TV Fire Stick 2nd Gen w Alexa ""K"" 17.1 Movies - Jailbroken NO LIMIT BUILD  #amazonfiretv #firestick";False;137;26;False;False;False;0.0;False;0.19708029197080293;True;False;neg;1.0;2820;1639750;13994;8792;False;True;True;0.0
862287496742412289;['Sony', 'PlayStation', '4', 'Slim', '500GB', '-', 'PS4', 'Console', ':', 'Sony', 'PlayStation', '4', 'Slim', '500GB', '-', 'PS4', 'Console', 'Sony', '186', '%', 'Sales', 'Rank', 'in…', 'https', ':', '//t.co/hSEizI9HuA'];Sony PlayStation 4 Slim 500GB - PS4 Console: Sony PlayStation 4 Slim 500GB - PS4 Console by Sony 186% Sales Rank in… ;False;140;26;False;False;False;0.0;False;0.18571428571428572;False;True;neg;1.0;595;138361;20;0;False;True;False;0.0
862287498449489921;['#', 'amazon', 'Amazon', 'Fire', 'TV', 'Stick', 'JAIL', 'BROKE-KODI17.1', 'Movies', ',', 'HD', ',', 'TV', 'Shows', ',', 'XXX', ',', '2017', 'VERSION', 'https', ':', '//t.co/vmsKT5C1i6', '#', 'amazonfiretv', '#', 'firestick'];#amazon Amazon Fire TV Stick JAIL BROKE-KODI17.1 Movies, HD, TV Shows, XXX, 2017 VERSION  #amazonfiretv #firestick;False;137;26;False;False;False;0.0;False;0.27007299270072993;True;False;neg;1.0;2820;1639750;13994;8792;False;True;True;0.0
862287499510632449;"['Lara', 'joins', 'husband', ""'s"", 'elite', 'group', 'operatives', 'take', 'domestic', 'terror', 'plot', '.', '5.0', 'Stars…', 'https', ':', '//t.co/pLNxhJsQbs']";Lara joins her husband's elite group of operatives to take down a domestic terror plot. 5.0 Stars… ;False;122;17;False;False;False;0.0;False;0.04918032786885246;False;True;pos;1.0;1126;241433;27477;26373;False;True;True;1.0
862287504744919041;['PSVR', 'Aim', 'Controller', 'Farpoint', 'Bundle', '-', 'PlayStation', '4', ':', 'PSVR', 'Aim', 'Controller', 'Farpoint', 'Bundle', '-', 'PlayStation', '4', 'Sony…', 'https', ':', '//t.co/QT0F0FnXKH'];PSVR Aim Controller Farpoint Bundle - PlayStation 4: PSVR Aim Controller Farpoint Bundle - PlayStation 4 by Sony… ;False;137;21;False;False;False;0.0;False;0.20437956204379562;False;True;neg;1.0;595;138361;20;0;False;True;False;0.0
862287504925310976;['Veteran', 'character', 'actress', 'Kathryn', 'Hahn', 'poised', 'break', 'Amazon', 'dramedy', '‘I', 'Love', 'Dick’', 'https', ':', '//t.co/rZ1UZ87Z3N'];Veteran character actress Kathryn Hahn poised to break through in Amazon dramedy ‘I Love Dick’ ;False;118;15;False;False;False;0.0;False;0.1016949152542373;False;False;neg;1.0;1648;76532;20737;18359;False;True;True;0.0
862287507735576576;"['Amazon', ""'s"", 'latest', 'Prime', 'incentive', 'exclusive', 'music', 'concerts', 'https', ':', '//t.co/filg3DIAlv']";Amazon's latest Prime incentive is exclusive music concerts ;True;83;11;False;False;False;0.0;False;0.060240963855421686;False;False;pos;0.8;1562;15917;2302;2399;False;True;False;0.0
862287508289093632;['Fallout', '4', '-', 'PlayStation', '4', ':', 'Fallout', '4', '-', 'PlayStation', '4', 'Bethesda', '174', '%', 'Sales', 'Rank', 'Video', 'Games', ':', '95', '(', '261…', 'https', ':', '//t.co/LNaNN3RlEY'];Fallout 4 - PlayStation 4: Fallout 4 - PlayStation 4 by Bethesda 174% Sales Rank in Video Games: 95 (was 261… ;False;133;25;False;False;False;0.0;False;0.13533834586466165;False;True;neg;1.0;595;138361;20;0;False;True;False;0.0
862287508788305921;"['Amazon', 'attracted', 'Blondie', ',', 'Katie', 'Melua', ',', 'Texas', 'Alison', 'Moyet', 'play', ""'intimate"", ""'"", 'London', 'gigs', 'Prime', 'members…', 'https', ':', '//t.co/4k68FDRwoF']";How Amazon attracted Blondie, Katie Melua, Texas and Alison Moyet to play 'intimate' London gigs for Prime members… ;False;139;20;False;False;False;0.0;False;0.10071942446043165;False;True;pos;1.0;59;1685;94;199;False;True;False;0.0
862287511246090240;['ad', 'serve', 'purpose', 'lie', 'detector', '.', 'https', ':', '//t.co/aqXGmOIc3a'];This ad will serve the purpose of lie detector. ;False;71;9;False;False;False;0.0;False;0.07042253521126761;False;True;neg;1.0;2141;2496;29;251;False;True;False;0.0
862287511841890305;['Amazon', 'Updates', 'Alexa', 'App', 'iOS', 'Support', 'Calling', 'Messaging', 'https', ':', '//t.co/ic6JoHbvcV'];Amazon Updates Alexa App for iOS With Support for Calling and Messaging ;False;95;11;False;False;False;0.0;False;0.1368421052631579;False;False;pos;1.0;2773;166384;1040;2110;False;True;True;0.0
862287514438176768;"['Amazon', ""'probably"", 'copied', 'us', ""'"", 'Echo', 'Show', ',', 'startup', 'CEO', 'says', 'https', ':', '//t.co/T9T2liMbZO', 'https', ':', '//t.co/SVQDE53zom']";Amazon 'probably copied us' on Echo Show, startup CEO says  ;False;106;17;False;False;False;0.0;True;0.1509433962264151;False;False;pos;0.8;537;105631;61;61;False;True;True;0.0
862287514509475841;['@', 'vegeta8259', 'still', 'available', 'Amazon', 'https', ':', '//t.co/17nYpq9cp1'];@vegeta8259 still available on  Amazon  ;False;63;8;False;False;False;0.0;False;0.031746031746031744;False;True;pos;1.0;2925;18428;378;951;False;True;True;0.0
862287515083956224;['Pu', 'Erh', 'black', 'tea', 'unfermented', ',', 'Grade', '1000', 'gram', 'bamboo', 'basket', 'packing', 'JOHN', '...', 'https', ':', '//t.co/6IN9gbv1QA', '??', '@', 'amazon'];Pu Erh black tea unfermented, Grade A 1000 gram in bamboo basket packing JOHN...  ?? @amazon;False;115;20;False;False;False;0.0;False;0.10434782608695652;False;True;neg;1.0;596;230927;1997;4557;False;True;True;0.0
862287520607817728;['Amazon', 'invested', 'millions', 'startup', 'Nucleus', '—', 'cloned', 'product', 'new', 'Echo', '.', 'CEO', 'furious', 'https', ':', '//t.co/AwK3Rz07rQ', 'via', '@', 'Recode'];Amazon invested millions in the startup Nucleus — then cloned its product for the new Echo. CEO furious  via @Recode;False;139;19;False;False;False;0.0;False;0.07913669064748201;False;False;pos;1.0;3032;4604;2791;1477;False;True;True;0.0
862287532289118210;['@', 'barbaramills1', '@', 'amazon', '@', 'SamHeughan', '@', 'donnellylaura1', '@', 'Sheugs', '@', 'TXBluebonnet66', '@', 'LaurelSchuett', '@', 'sarahjaswim', '@', 'pjl24…', 'https', ':', '//t.co/hmraQveAIi'];@barbaramills1 @amazon @SamHeughan @donnellylaura1 @Sheugs @TXBluebonnet66 @LaurelSchuett @sarahjaswim @pjl24… ;True;134;21;False;False;False;0.0;False;0.08208955223880597;False;True;neg;0.6;2854;2742;290;1430;False;True;True;0.0
862287533811650560;"['Amazon', ""'probably"", 'copied', 'us', ""'"", 'Echo', 'Show', ',', 'startup', 'CEO', 'says', 'https', ':', '//t.co/IUdPx5Tkqz']";Amazon 'probably copied us' on Echo Show, startup CEO says ;True;82;14;False;False;False;0.0;True;0.12195121951219512;False;False;pos;0.8;497;39625;23;0;False;True;False;0.0
862287534348521472;['Amazon', ',', ',', 'driving', 'value', 'books', 'undermining', 'authors', 'https', ':', '//t.co/weJbxHt6Gv', 'via', '@', 'HuffPostArts'];How Amazon, once again, is driving down the value of books and undermining authors  via @HuffPostArts;False;124;14;False;False;False;0.0;False;0.06451612903225806;False;False;pos;1.0;2992;15241;1487;1095;False;True;True;1.0
862287537636872193;['Microsoft', 'planning', 'turn', 'Windows', '10', 'PCs', 'Amazon', 'Echo', 'competitors', 'https', ':', '//t.co/flwaihNLJF'];Microsoft is planning to turn Windows 10 PCs into Amazon Echo competitors ;True;97;12;False;False;False;0.0;False;0.10309278350515463;False;False;neg;1.0;497;39625;23;0;False;True;False;0.0
862287549334777856;['Hoping', 'win', '@', 'Amazon', '#', 'AlexaTap', '@', 'FactoryTwoFour', '#', 'contest', '.', 'Click', 'chance', 'https', ':', '//t.co/1t0DmyNvnO'];Hoping to win the @Amazon #AlexaTap from the @FactoryTwoFour #contest. Click here for your chance ;False;121;16;False;False;False;0.0;False;0.09090909090909091;True;False;pos;1.0;1486;15526;316;3786;False;True;False;0.0
862287550605664256;"['#', 'XRIM', '#', 'MONEY', 'FoxBusiness', 'Amazon', 'trounces', 'rivals', 'battle', 'shopping', ""'bots"", ""'"", 'https', ':', '//t.co/VWEnPgCxZ2', '—', 'FOX', 'Business', '(', 'FoxBusiness', ')', 'Ma…']";#XRIM #MONEY FoxBusiness  Amazon trounces rivals in battle of the shopping 'bots'   — FOX Business (FoxBusiness) Ma…;False;139;22;False;False;False;0.0;False;0.17985611510791366;True;False;neg;0.8;2704;226471;22061;21631;False;True;True;0.0
862287554845982728;['@', 'BankBazaar', 'applied', 'personal', 'loan', 'said', 'offer', 'Amazon', 'voucher', '.', 'Didnt', 'receive', 'anything', 'although', 'loan', 'disbursed'];@BankBazaar I applied for a personal loan which said it had offer on it of Amazon voucher. Didnt receive anything although loan is disbursed;False;140;16;False;False;False;0.0;True;0.03571428571428571;False;False;pos;1.0;2847;81;133;273;False;True;False;0.0
862287555374440449;['90', 'Rose', 'flower', 'mini', 'tea', 'cakes', ',', 'total', '720', 'grams', 'fermented', 'Pu', 'Erh', 'tea', 'box', '...', 'https', ':', '//t.co/ys5wVu9xjK', '??', '@', 'amazon'];90 Rose flower mini tea cakes, total 720 grams fermented Pu Erh tea with box ...  ?? @amazon;False;115;22;False;False;False;0.0;False;0.043478260869565216;False;True;neg;1.0;596;230927;1997;4557;False;True;True;0.0
862287556804739072;['FREE', 'May', '13th', '#', 'Kitlit', '#', 'Inspirational', '#', 'Christfic', '#', 'RRBC', '#', 'ASMSG', '#', 'CR4U', '#', 'BookBoost', '#', 'SupportIA', '#', 'SNRTG', '#', 'MustRead…', 'https', ':', '//t.co/41DCQu3RVm'];FREE until May 13th #Kitlit #Inspirational #Christfic #RRBC #ASMSG #CR4U #BookBoost #SupportIA #SNRTG #MustRead… ;False;136;26;False;False;False;0.0;False;0.27205882352941174;True;True;neg;1.0;775;292001;19134;4661;False;True;False;53.0
862287558071513092;"['Amazon', ""'probably"", 'copied', 'us', ""'"", 'Echo', 'Show', ',', 'startup', 'CEO', 'says', 'https', ':', '//t.co/1QlIhFFhiy']";Amazon 'probably copied us' on Echo Show, startup CEO says ;True;82;14;False;False;False;0.0;True;0.12195121951219512;False;False;pos;0.8;2374;345928;902;1138;False;True;False;0.0
862287560151896064;['Microsoft', 'planning', 'turn', 'Windows', '10', 'PCs', 'Amazon', 'Echo', 'competitors', 'https', ':', '//t.co/NxNdkaL4xq'];Microsoft is planning to turn Windows 10 PCs into Amazon Echo competitors ;True;97;12;False;False;False;0.0;False;0.09278350515463918;False;False;neg;1.0;2374;345928;902;1138;False;True;False;0.0
862287563503087618;['mydealz', '-', '[', 'Amazon', ']', 'Jabra', 'Bluetooth-Headset', 'https', ':', '//t.co/AZpaZfu9fm', 'https', ':', '//t.co/2GJX1DP3sO'];mydealz -  [Amazon] Jabra Bluetooth-Headset more  ;False;96;13;False;False;False;0.0;False;0.13541666666666666;False;False;pos;1.0;2525;182910;787;537;False;True;False;0.0
862287567143616512;['vocab', 'learning', 'trick', '#', 'CPO', ',', 'CGL', '#', 'SSC', ',', '#', 'Banking', ',', '#', 'CTET', 'buy', 'link-', 'https', ':', '//t.co/u8wgNwYulq', '...', 'https', ':', '//t.co/9HzcCGvhmU'];vocab learning trick #CPO, CGL #SSC, #Banking, #CTET buy from this link-  ;False;123;24;False;False;False;0.0;False;0.16260162601626016;True;True;neg;0.8;2591;7127;338;951;False;True;True;0.0
862287583774167041;['entered', 'WIN', '!', '!', '@', 'scorethehotdeal', 'https', ':', '//t.co/y5VmnjucfR', 'https', ':', '//t.co/LTCIbPH3Jd'];I just entered to WIN! You can too! @scorethehotdeal  ;False;100;12;False;True;True;0.0;True;0.14;False;False;pos;0.8;556;5616;461;1297;False;True;False;0.0
862287585611096064;['like', 'idea', 'getting', 'matching', 'pocket', 'square', 'matching', 'cuff', 'links', 'added', 'bonus', 'https', ':', '//t.co/iQqVNp2kWF', '??', '@', 'amazon'];I like the idea of getting a matching pocket square and the matching cuff links are an added bonus  ?? @amazon;False;133;17;False;False;False;0.0;True;0.045112781954887216;False;True;pos;1.0;94;5500;493;2882;False;True;True;0.0
862287586915737600;"['Amazon', 'trounces', 'rivals', 'battle', 'shopping', ""'bots"", ""'"", '|', 'Article', '[', 'AMP', ']', '|', 'Reuters', 'https', ':', '//t.co/idZj64lAeM']";Amazon trounces rivals in battle of the shopping 'bots' | Article [AMP] | Reuters ;False;105;17;False;False;False;0.0;False;0.08571428571428572;False;False;pos;0.6;2550;16857;2089;380;False;True;False;0.0
862287587829891072;"['Amazon', ""'s"", 'Echo', 'Show', ',', 'Snapchat', ""'s"", 'infinite', 'Snaps', 'video', '-', 'CNET', 'https', ':', '//t.co/GnSJ0aiM5K', 'https', ':', '//t.co/iRTXXZTBT0']";Amazon's Echo Show, Snapchat's infinite Snaps video - CNET  ;False;106;18;False;False;False;0.0;False;0.20754716981132076;False;False;neg;1.0;704;9532;134;174;False;True;True;0.0
862287588635402240;"['husband', '@', 'rnason_dal', 'latest', 'book', 'available', 'thru', 'Amazon', 'today', '!', '(', 'Ca', '&', 'amp', ';', 'Com', ')', '.', 'proud', '!', 'bet', 'get', 'h…', 'https', ':', '//t.co/krzjEEmzIH']";"My husband @rnason_dal  latest book is available thru Amazon today! (Ca &amp; Com). So proud of him! I bet we can get h… ";False;144;26;False;True;True;0.0;True;0.06944444444444445;False;True;pos;1.0;1786;6314;1805;2584;False;True;True;2.0
862287597749579777;['@', 'IvankaTrump', 'Ivanka', 'looking', 'good', 'read', '?', 'Check', '.', 'Give', 'Education', 'Person', 'White', 'House', 'help', 'many.…', 'https', ':', '//t.co/wIgu3Lp1Kv'];@IvankaTrump Ivanka looking for a good read? Check it out. Give to  Education Person at White House to help many.… ;False;138;19;True;False;False;0.0;True;0.08695652173913043;False;True;pos;1.0;1106;1174;140;444;False;True;True;0.0
862287599058247680;"['?', 'Platinum', '.90mm', 'Wheat', '20', ""''"", 'Chain', 'Platinum', '??', 'https', ':', '//t.co/XNT8FjJPx0']";"?  Platinum .90mm Wheat 20"" Chain in Platinum ?? ";False;72;12;False;False;False;0.449;False;0.1388888888888889;False;True;neg;1.0;42;669;82;32;False;True;True;0.0
862287606482182149;['@', 'ic_irena', '@', 'TheGlobalGoals', '@', 'UN', '@', 'GlobalGoalsUN', '@', 'hrw', '@', 'Msg_of_Humanity', '@', 'GlblCtzn', '@', 'KimAllenPEng', '@', 'amazon', '@', 'UNICEF', '@', 'SpaceX…', 'https', ':', '//t.co/LyvpACtSNT'];@ic_irena @TheGlobalGoals @UN @GlobalGoalsUN @hrw @Msg_of_Humanity @GlblCtzn @KimAllenPEng @amazon @UNICEF @SpaceX… ;False;139;25;False;False;False;0.0;False;0.22302158273381295;False;True;neg;0.6;763;10946;1549;5001;False;True;True;0.0
862287607140458496;"[',', ""'re"", 'LIVE', '!', '!', '!', 'Check', 'new', 'book', '-', '``', 'Life', '...', 'Fickle', 'Mistress', ""''"", '@', 'https', ':', '//t.co/BQK3jEz0FR', '#', 'Author…', 'https', ':', '//t.co/wlpsCvp893']";"and with that, we're LIVE!!!  Check out my new book - ""Life...A Fickle Mistress"" @   #Author… ";False;140;25;False;True;True;0.0;True;0.12142857142857143;True;True;pos;1.0;26;66;149;265;False;True;True;0.0
862287608570839041;"['liked', '@', 'YouTube', 'video', 'https', ':', '//t.co/80bA7freHO', 'Apple', 'WWDC', 'predictions', ',', 'Amazon', 'Echo', 'Show', '&', 'amp', ';', '-', 'Pocketnow', 'Daily']";"I liked a @YouTube video  Apple WWDC predictions, Amazon Echo Show &amp; more - Pocketnow Daily";False;118;20;False;False;False;0.0;True;0.13559322033898305;False;False;pos;1.0;2782;6549;43;32;False;True;False;0.0
862287608763822080;['@', 'FARAL3TH', 'Hi', ',', 'sorry', 'see', '!', 'listed', 'sold', 'Amazon', 'seller', ':', 'https', ':', '//t.co/BQmcNXViiI', '^TS'];@FARAL3TH Hi, sorry to see that!  Is it listed as sold by Amazon or a seller:  ^TS;False;105;16;False;True;False;0.0;True;0.17142857142857143;False;False;neg;1.0;2759;1399649;107220;52;True;True;True;0.0
862287609183318016;"['@', 'SativaVerteXXX', 'wo', ""n't"", 'around', 'today', 'see', ',', ""'s"", 'something', 'Amazon', 'headed', 'way', 'today', '...', '.', '??\U0001f919']";@SativaVerteXXX  I won't be around today to see it, but there's something from Amazon headed your way today.... ???;False;115;17;False;False;False;0.582;True;0.06086956521739131;False;False;pos;1.0;1702;125;23;32;False;True;False;0.0
862287614593957888;"['Guess', 'Antifa', ""N'T"", 'want', 'read', '?', 'Hasten', 'Day', 'Trilogy', 'Billy', 'Roper', 'https', ':', '//t.co/Rm9f9sgeiH', 'via', '@', 'amazon']";Guess what the Antifa DON'T want you to read? The Hasten The Day Trilogy by Billy Roper  via @amazon;False;123;17;True;False;False;0.0;True;0.12195121951219512;False;True;neg;1.0;2855;35283;927;182;False;True;True;0.0
862287615575429123;"['Veteran', 'character', 'actress', '@', 'KathrynHahn', 'poised', 'break', '#', 'Amazon', 'dramedy', ""'I"", 'Love', 'Dick', ""'"", '#', 'TV', 'https', ':', '//t.co/3cOeAMiBtt']";Veteran character actress @KathrynHahn poised to break through in #Amazon dramedy 'I Love Dick' #TV  ;False;124;19;False;False;False;0.0;False;0.10483870967741936;True;False;pos;1.0;2997;11769;1013;2031;False;True;True;0.0
862287625234677761;['Promote', '#', 'Amazon', '#', 'Affiliate', 'products', 'AUTOMATICALLY', 'https', ':', '//t.co/S9IF0wGtnl', '#', 'BlogTool', '#', 'SEO', '|', 'Create', 'online', 'store'];Promote #Amazon #Affiliate products AUTOMATICALLY with  #BlogTool #SEO | Create your online store;False;120;18;False;False;False;0.0;False;0.21666666666666667;True;False;neg;1.0;384;25429;204;74;False;True;True;0.0
862287627805794304;['Promote', '#', 'Amazon', '#', 'Affiliate', 'products', 'AUTOMATICALLY', 'https', ':', '//t.co/nuET6kDnGU', '#', 'blog', '|', 'Blog', 'ideas', '|', '9', 'Creative', 'Techniques', 'Get', 'Links', 'to…'];Promote #Amazon #Affiliate products AUTOMATICALLY with  #blog | Blog ideas | 9 Creative Techniques to Get Links to…;False;138;22;False;False;False;0.0;False;0.18840579710144928;True;False;pos;0.8;787;77247;3190;4290;False;True;True;0.0
862287645187223552;"['Check', '``', 'Spit', ""''"", 'Bullet', 'Valentine', 'Amazon', 'Music', '.', 'https', ':', '//t.co/uew4wAPkEF?', 'https', ':', '//t.co/zY6xmTBR5l']";"Check out ""Spit You Out"" by Bullet For My Valentine on Amazon Music.  ";False;117;15;False;False;False;0.463;True;0.15384615384615385;False;False;neg;1.0;1811;62922;2987;2053;False;True;False;1.0
862287647032492032;['#', 'Auctions', '#', 'Email', '#', 'E-zine', '#', 'SEO', '#', 'Blog', 'Amazon', 'Wordpress', 'Plugin', 'Wp', 'Bounce', '-', 'Exit', 'Pop', 'Plugin', 'https', ':', '//t.co/KmOrRecyHh', 'https', ':', '//t.co/77WdC6EF8s'];#Auctions #Email #E-zine #SEO #Blog Amazon Wordpress Plugin Wp Bounce - Exit Pop Plugin  ;False;135;25;False;False;False;0.0;False;0.17037037037037037;True;False;neg;1.0;26;1122;46;20;False;True;False;0.0
862287652250365952;['amazon', 'com', 'belle', 'mariee', 'https', ':', '//t.co/ZtBmwXpcAH'];amazon com belle mariee ;False;47;7;False;False;False;0.0;False;0.10638297872340426;False;False;neg;1.0;1024;1099;89;36;False;True;False;0.0
862287654595039232;['Ordered', 'box', '@', 'rittersportuk', 'chocolate', 'event', 'shipped', 'registered', 'mail', 'via', '@', 'amazon', '.', '#', 'confusing', '#', 'RequiresSignature'];Ordered a box of @rittersportuk chocolate for an event and it shipped registered mail via @amazon. #confusing #RequiresSignature;False;128;17;False;False;False;0.0;True;0.0234375;True;False;pos;1.0;3007;35835;1785;1266;False;True;False;0.0
862287655819771904;"['Amazon', ""'s"", 'latest', 'Prime', 'incentive', 'exclusive', 'music', 'concerts', 'https', ':', '//t.co/BEIcUOSyE0']";Amazon's latest Prime incentive is exclusive music concerts ;True;83;11;False;False;False;0.0;False;0.10843373493975904;False;False;pos;0.8;1562;26161;9394;8941;False;True;False;0.0
862287661326893058;"['Cf', '.', 'Mark', '8:36-37', ""''"", 'gain', 'world', 'lose', 'soul', 'man', ""'s"", 'worst', 'bargain', '.', ""''"", '-', 'Vance', 'Havner', 'https', ':', '//t.co/odTOGErExx']";"Cf. Mark 8:36-37  ""To gain the world and lose the soul is man's worst bargain."" - Vance Havner  ";False;119;21;False;False;False;0.0;False;0.08403361344537816;False;True;neg;1.0;916;228;134;82;False;True;True;0.0
