;label
862288625060466689;1
862288631632932865;2
862288632148885504;2
862288636880056321;1
862288637479841793;2
862288641913217024;2
862288642961702912;2
862288648557010944;2
862288661165076480;1
862288663979446272;2
862288666827399169;1
862288668442193921;2
862288668442198018;2
862288668492537856;2
862288684665626625;1
862288687220109312;2
862288687945711617;2
862288688759414786;2
862288689216581632;2
862288692290957312;2
862288699454873600;2
862288700692021249;2
862288726633918464;2
862288734036779010;2
862288738575056897;2
862288741863497728;1
862288745420029952;2
862288748733583362;2
862288752734986241;2
862288757776580609;1
862288760083546112;2
862288783508725761;2
862288799405137923;1
862288804165672960;2
862288808238297089;1
862288810343899138;2
862288818438844417;2
862288836696522752;2
862288839108423681;2
862288841285271554;2
862288842866524160;2
862288845873844224;2
862288871203254273;2
862288871563939841;2
862288873900191744;2
862288882574000130;2
862288884100603905;2
862288886051065856;2
862288892120248320;1
862288902849265665;2
862288905139363840;2
862288905357459456;2
862288911489523713;2
862288920591056896;2
862288921140580352;2
862288925678764032;2
862288927092297730;2
862288953579155460;2
862288956251131904;1
862288985850347520;1
862288989436264448;2
862289004422725633;2
862289007383891969;2
862289009938096129;2
862289012492353536;2
862289015650869249;2
862289023351611393;2
862289026899996672;2
862289033883529217;2
862289041168924678;1
862289045455593473;2
862289052204191745;1
862289060550778881;2
862289062719348736;2
862289064170471424;2
862289070835343360;2
862289077059465217;2
862289082638114816;2
862289086236766209;2
862289086840791040;2
862289087482404868;2
862289095917096961;2
862289103957766145;2
862289104788127748;2
862289114019766272;2
862289121565433857;1
862289126900584448;2
862289137646407681;2
862289143631671296;2
862289144256450560;2
862289150178844673;1
862289151739150336;1
862289155174223872;2
862289177529901056;2
862289180520534016;1
862289188212928512;1
862289188502241281;2
862289190213623808;2
862289190406500353;2
862289191895543813;1
862289193782968320;1
862289198669340673;2
862289202574053376;2
862289212107882497;2
862289214217441280;2
862289217266765824;2
862289230470430726;1
862289230910902274;2
862289278620975105;2
862289279602409476;2
862289291648483329;2
862289303732408320;1
862289313324838914;2
862289322833084416;2
862289330420580353;2
862289333541363715;2
862289335483334656;2
862289342617849857;2
862289352797245441;2
862289359147606016;2
862289362922254338;2
862289369046142976;1
862289369314369537;2
862289373232066560;2
862289373705973760;2
862289377166340097;2
862289381754904576;2
862289383201701891;1
862289386389385216;1
862289386628501505;2
862289390248222720;2
862289392139780096;1
862289392752181249;2
862289405691678720;2
862289408849985537;2
862289412687671297;1
862289412847054849;2
862289418870284289;2
862289423001628672;2
862289424830406657;2
862289436121460737;2
862289437526380544;2
862289439833370625;2
862289450516320260;2
862289457197834242;2
862289468698525697;2
862289482892152832;2
862289484959944704;2
862289492941520896;2
862289500302700544;2
862289500378062849;2
862289502156595200;2
862289502336950272;2
862289506539634688;2
862289508607381504;2
862289510813532162;2
862289512709341184;2
862289513627832321;2
862289516043829250;2
862289526596616192;2
862289546901426176;2
862289556074373120;2
862289559253594112;2
862289560952287232;2
862289566593462273;2
862289576643231748;2
862289594481508352;2
862289606158540801;2
862289608670932992;2
862289620725313538;2
862289622205857792;1
862289625062277125;2
862289627897634817;2
862289634377822209;2
862289637804564480;2
862289640631521280;2
862289644284784640;2
862289648235753472;2
862289653793038336;2
862289657916268545;2
862289666489417729;2
862289684562460672;2
862289704703729664;2
862289722084921344;2
862289736261619714;2
862289748118966272;1
862289752187432961;1
862289754355777536;2
862289775709093888;2
862289793077661697;1
862289793102860288;2
862289800719683584;1
862289801835409408;2
862289818503585792;1
862289826892181504;2
862289826955046912;2
862289832072040448;2
862289852582174720;2
862289853727334405;1
862289862195544064;2
862289863617507328;2
862289870290649088;2
862289877332746240;1
862289880436625408;2
862289885595672579;2
862289885889044480;2
862289887784980480;2
862289888921755648;2
862289889030811648;2
862289902268018688;1
862289905069826048;2
862289907443695617;2
862289909289299968;2
862289914007834625;2
862289914301427712;2
862289914544742400;2
862289919640838144;2
862289923109515265;2
862289925814800384;2
862289929187074049;2
862289929342201856;2
862289931464560642;1
862289931565191171;2
862289933431705600;2
862289937886048258;2
862289942315016192;2
862289942428471296;2
862289954570895360;2
862289954856214528;2
862289955829297152;2
862289961277698049;2
862289975328374785;2
862289977111085057;1
862289977186635778;2
862289977513836546;2
862289984778383360;2
862289986351136768;2
862289989996040192;2
862289990394499072;2
862289991627546624;1
862289991795318786;2
862289994068750336;1
862290003673714690;1
862290008320987136;2
862290011126935552;2
862290012779315204;2
862290014645899264;2
862290028483006469;2
862290028998918144;2
862290031666278400;2
862290035730731008;2
862290041187336193;2
862290050108751872;1
862290062565924864;2
862290069935337472;2
862290073777315841;2
862290079775117312;2
862290080794386433;2
862290087274397698;2
862290089325494272;1
862290098238271490;2
862290105012297729;2
862290110620082176;2
862290123571871745;2
862290124750508033;2
862290126315044867;2
862290126864560131;2
862290130161344512;2
862290133814579201;2
862290134535884800;2
862290143394242560;2
862290143608176640;1
862290144568778753;2
862290149387849729;2
862290149698174977;2
862290150226874368;2
862290151569051649;2
862290154525827072;2
862290156665004032;2
862290163619078144;2
862290163954663424;2
862290168287436801;2
862290179003830273;1
862290182753722369;2
862290186369208325;2
862290187820421122;2
862290189238063104;2
862290191389782018;2
862290201120354304;1
862290201233817600;2
862290206451486721;1
862290211253964800;2
862290215670616064;2
862290223375503360;2
862290232800161792;2
862290242673553408;1
862290249111752705;2
862290257537941504;2
862290258741866497;2
862290281701543936;1
862290294359937025;1
862290296188657664;2
862290302496894976;2
862290303692279808;1
862290304807956481;2
862290308297633792;2
862290308976881664;2
862290315121709056;2
862290324504358912;1
862290330049286144;2
862290334092369921;1
862290334515994624;2
862290334629470209;2
862290337410277376;2
862290344502755328;2
862290364815863809;2
862290370331389952;2
862290370943758336;2
862290375179853824;2
862290385737011200;2
862290391097159682;2
862290401553600513;2
862290410584113152;2
862290414870593536;2
862290436886540288;2
862290442687176704;2
862290446906789888;2
862290452376154115;2
862290456280956931;2
862290456478195712;2
862290465944735744;2
862290468725567490;1
862290470600364032;2
862290471753842688;2
862290480993718273;2
862290482499641345;2
862290483619430402;2
862290501038485505;2
862290533158354950;2
862290534064242688;2
862290534320267264;2
862290543992160256;2
862290546190168064;2
862290546479333376;2
862290555795107841;2
862290559926493184;1
862290566507352064;2
862290576795979776;2
862290581434671105;2
862290581497810946;2
862290587726340096;2
862290589861195776;2
862290590997913602;2
862290591333441536;2
862290602486091776;1
862290608593006592;2
862290614586667010;2
862290619384909825;2
862290620332871681;2
862290623436439552;2
862290629883289605;1
862290638112522240;2
862290640045875200;2
862290644244549632;2
862290645196648448;1
862290647830728704;2
862290657943179265;2
862290659197190144;2
862290659301965824;1
862290673839550466;2
862290675626196993;1
862290676494499841;2
862290681070596097;1
862290682479816704;2
862290684144963585;2
862290687638867969;2
862290689102680064;2
862290696312631297;2
862290702176223236;2
862290702885150721;2
862290704906813440;2
862290706588516353;2
862290716780875776;1
862290717225492481;2
862290717347020802;2
862290723940577280;2
862290723948855297;2
862290725278437378;2
862290727518089216;2
862290730231975936;1
862290735294541825;2
862290750717005825;1
862290761353711617;2
862290801199591424;2
862290820405350402;2
862290822397517824;2
862290822443806721;2
862290829100163072;2
862290829188190208;2
862290829364408321;2
862290833168629760;2
862290856027357184;2
862290858565095424;2
862290860087619584;2
862290863455707136;2
862290867008229376;1
862290874314764289;2
862290880677412864;2
862290902189985792;2
862290905990012928;2
862290906933850112;2
862290912814092292;1
862290922129678336;2
862290924608638976;1
862290925627691008;1
862290926730924032;2
862290928706490368;1
862290934091759618;2
862290941314560000;2
862290947169689604;2
862290956388880384;2
862290958074880000;2
862290978161426433;2
862290978673090560;2
862290987913064448;1
862290993030340608;2
862291003012558849;2
862291004468191233;2
862291007580192770;2
862291009840979969;2
862291015591485442;2
862291015608172549;2
862291016459722752;1
862291023728263168;2
862291026005852160;2
862291028145049600;2
862291038362370052;2
862291039410958336;1
862291043118587905;2
862291043462647808;2
862291044620132352;2
862291046012682241;2
862291050278334464;2
862291061397364739;2
862291062773227520;2
862291068515110912;1
862291090598178816;2
862291092942749698;2
862291102832803842;2
862291102891520001;2
862291108012867584;2
862291108965044224;2
862291115826958337;2
862291116833607682;2
862291116892336128;2
862291126967046144;2
862291131509293060;1
862291131781890048;1
862291131824033792;2
862291132667109376;1
862291133140946944;2
862291133476597762;2
862291135154335745;1
862291135712112642;2
862291136169132037;2
862291136689426434;2
862291140032086016;2
862291140044873729;1
862291140548190214;2
862291140762099713;2
862291141722611712;2
862291142028800000;2
862291142292799491;2
862291142498410496;2
862291142884286464;2
862291143240929280;1
862291143542714372;2
862291145728176128;2
862291146201907200;2
862291147321954304;1
862291148202815489;1
862291148584361984;2
862291151591788544;2
862291151633756162;2
862291152279670786;2
862291153550544896;2
862291159158280193;2
862291159665844224;2
862291160655687680;2
862291161851064320;2
862291163696574464;2
862291163855958016;2
862291166666014720;2
862291167668576256;2
862291174207479809;2
862291175579013121;2
862291177516740608;2
862291179693637633;2
862291180071071745;2
862291180524122115;1
862291183837605888;2
862291184273719296;2
862291192276541441;2
862291205404622848;2
862291206776262656;2
862291207933771776;2
862291208902762497;2
862291211008311296;1
862291211972788228;1
862291216418967554;2
862291218134429696;2
862291219904376833;2
862291223243083777;2
862291223465390080;2
862291223729635328;2
862291225272958976;2
862291227118620673;2
862291229513592832;2
862291229542719488;2
862291234743779334;2
862291234903261184;2
862291239206625280;2
862291239475007488;2
862291244348837890;2
862291244575281152;2
862291248987746305;2
862291249725919233;2
862291251151818754;2
862291251609178114;2
862291252938715137;2
862291254058639360;1
862291255312736258;2
862291262019391488;1
862291264875704320;2
862291268206026752;2
862291268751302656;2
862291272610062337;2
862291273117511680;2
862291276183601152;2
862291279811493890;2
862291282655420416;1
862291283192287233;2
862291286438662144;2
862291289454383105;2
862291290985304064;1
862291291043975168;2
862291295217356801;2
862291295737446400;2
862291296655990784;2
862291298820272128;1
862291302834216960;2
862291305719713797;2
862291306768453634;2
862291308739784705;2
862291311914696704;2
862291314636992512;1
862291322589372416;2
862291324028026882;2
862291324237565952;2
862291324946567168;2
862291327798661120;2
862291330982187008;2
862291334928969729;2
862291336011145217;2
862291336615133184;2
862291337382510592;2
862291341321089025;2
862291342524915712;2
862291343925751810;2
862291346152976385;2
862291348354936832;2
862291349952921602;2
862291354377965568;2
862291356986822656;2
862291360522436608;2
862291360761741312;2
862291364859588608;2
862291365744582658;2
862291371129880576;2
862291372086362112;2
862291373998952448;1
862291374363856897;1
862291379451555841;2
862291379510050816;2
862291380038709248;2
862291385139044352;2
862291386820853760;2
862291388926447616;2
862291389022846977;2
862291398221058048;2
862291399797915649;2
862291401475862528;1
862291404193579008;2
862291405099741184;2
862291406857089025;2
862291413953851392;2
862291414805344256;2
862291415618998273;2
862291417137168384;2
862291419880402945;2
862291422225059840;2
862291422640308227;1
862291422715817984;2
862291423873433600;2
862291424842309633;2
862291429472833536;2
862291433595842560;2
862291433704837120;2
862291437089673217;2
862291438922592256;2
862291439027355648;2
862291449814990848;2
862291454768672769;2
862291457457127425;2
862291460447776769;2
862291463606030337;2
862291466990866432;2
862291467364167680;1
862291467435429888;2
862291467938680833;2
862291469184503808;2
862291479737315328;1
862291486410510336;1
862291488289558529;2
862291488465600513;2
862291489170354178;2
862291491095539712;2
862291499475718144;2
862291500251701249;2
862291504387301376;2
862291506866122753;2
862291507193294849;2
862291507323207680;2
862291514164002816;2
862291515846127620;2
862291516672397312;2
862291517662277633;2
862291527804047360;2
862291529343397888;2
862291530702303233;1
862291542052098048;2
862291543847075840;2
862291564210651136;2
862291564793614338;1
862291565724684289;2
862291566744014849;2
862291566907490305;2
862291570481143809;2
862291575073677312;2
862291575375900674;2
862291581067505664;2
862291588516651009;2
862291593612623874;2
862291596502544384;2
862291599119831040;1
862291599526510592;1
862291605272764416;1
862291607080415232;1
862291609119059968;2
862291609219731457;2
862291610788220928;2
862291613590183936;1
862291617885167619;2
862291621634854914;2
862291625560514560;1
862291631755735040;1
862291645127176192;2
862291646502842370;2
862291654597914624;1
862291655101214720;2
862291656254652417;1
862291658561511425;1
862291658846617602;2
862291661585489920;2
862291663099535360;2
862291668460023809;2
862291670213120001;2
862291684822044673;2
862291691067252736;1
862291693797769217;2
862291694917529600;1
862291695416729601;2
862291695995637760;2
862291696695951360;2
862291700684926977;2
862291716023488512;2
862291717302734850;2
862291733417267201;2
862291733610201089;2
862291746490916865;1
862291749716107264;2
862291750035083264;2
862291753533140994;2
862291759639998464;2
862291773510623235;2
862291773736878080;1
862291786466709504;2
862291789188878341;2
862291792879910912;1
862291794498908162;2
862291794675085313;2
862291807647842308;1
862291814073589763;2
862291828569235456;1
862291829076762627;2
862291840325881856;2
862291846600339458;2
862291852468277249;1
862291854062125056;2
862291858055204864;2
862291859292528641;1
862291860588343296;2
862291867790135296;2
862291870080090112;2
862291873150492673;1
862291875700457473;2
862291887444635648;2
862291888061243393;2
862291892804796416;2
862291900556038144;1
862291901327720450;2
862291901965246465;2
862291903148175360;1
862291905647968260;2
862291915168993281;1
862291916737662976;2
862291924367138816;2
862291926921297920;2
862291929274474497;2
862291937822486529;2
862291937956683776;2
862291939131105280;2
862291940196220929;2
862291941861588992;1
862291946059866112;2
862291947234500608;2
862291948740149248;2
862291949356597248;2
862291956017147904;2
862291956285808640;2
862291956512239618;1
862291966683492352;2
862291985943736320;2
862291987109748736;2
862292008764923904;2
862292021951811584;2
862292023402840064;2
862292030923227138;2
862292031250604033;2
862292032106020865;2
862292034006114306;2
862292035092578305;1
862292041048481792;2
862292042717769728;2
862292042772353027;2
862292054696534016;2
862292060946046976;2
862292067279556609;2
862292070190415872;2
862292070286970880;1
862292073319235585;2
862292079019536384;1
862292084799176704;1
862292087420723200;2
862292099487719424;2
862292106513133569;2
862292110795472897;2
862292113639264257;2
862292116520697857;2
862292117468569600;2
862292123554467840;2
862292127551803392;2
862292138608009217;2
862292146057031680;2
862292146094821378;2
862292163589263362;1
862292168471433217;2
862292171969486848;2
862292180811083779;2
862292183784837123;2
862292203246366721;2
862292207180578817;2
862292207704973313;2
862292213631512577;2
862292214252285952;2
862292214734626817;1
862292218425425920;2
862292220543684612;1
862292226977779712;2
862292228500332545;2
862292232438779904;2
862292232610754560;2
862292239136858113;1
862292240391036928;2
862292246481293312;2
862292246976135168;2
862292248297451521;2
862292248641249281;2
862292254571937793;1
862292291360362500;2
862292300558454784;2
862292300768129025;2
862292303016275968;2
862292305155194880;2
862292310524088322;2
862292312046673920;2
862292315162918912;2
862292336029573121;2
862292345420754949;2
862292353138253824;2
862292355940057091;2
862292357101887488;2
862292362780954624;2
862292364760666112;2
862292368921423872;2
862292374722150401;2
862292377326821376;2
862292390543065088;2
862292392975765508;2
862292398671527936;2
862292400168812545;2
862292401444048896;1
862292402425389058;1
862292402857312257;2
862292403385901057;2
862292403406983169;2
862292407265763328;2
862292408184086529;2
862292411942223873;2
862292413292961792;2
862292415172030466;2
862292437619888129;2
862292439624814592;2
862292441222836225;2
862292441751224321;2
862292443269607426;2
862292443487711233;1
862292443898589184;1
862292445144416261;1
862292448655159296;1
862292450731106304;1
862292459287654400;2
862292459648200705;2
862292465721716736;2
862292470821998593;2
862292472503861249;2
862292474903101441;2
862292477142806528;2
862292489025323008;2
862292494540734464;2
862292503944470528;2
862292506238529536;2
862292512056233985;1
862292513897316354;2
862292516141400066;2
862292530788016128;2
862292545128321026;2
862292556817862656;2
862292559418327040;2
862292562224140289;2
862292565437161473;1
862292569857810432;2
862292573469241344;1
862292579366432769;2
862292583443312640;2
862292584412188674;2
862292584970018816;2
862292586559447040;2
862292594872774656;2
862292598194663424;2
862292613218549761;2
862292615361957888;2
862292627089223681;1
862292628490133505;2
862292640640802816;2
862292642180288512;2
862292642226458624;1
862292643589619716;1
862292643618975744;2
862292649402826753;2
862292654154973184;2
862292655790751749;2
862292658277949440;2
862292668902105088;2
862292671053926401;1
862292674589605888;1
862292678758871040;2
862292680650313728;1
862292684148527104;2
862292686707077121;2
862292689215205376;2
862292690787901440;1
862292693677993984;2
862292698547580928;2
862292698950008832;1
862292706109923329;2
862292711453237248;2
862292714334957568;1
862292725730877440;2
862292731066032130;2
862292733620215809;2
862292734375276544;2
862292748543684608;2
862292750842044416;2
862292758895120385;2
862292774065905664;2
862292786225217536;2
862292791333867520;2
862292793854701569;2
862292796694306818;2
862292801614094337;2
862292806890475521;2
862292807553253377;2
862292816457867266;2
862292820798742528;2
862292824104079360;2
862292839304232960;2
862292839362953216;2
862292839631212544;2
862292839954345984;2
862292840734314501;2
862292842714198016;2
862292844081532928;2
862292849001246721;2
862292852541411329;2
862292853002842112;2
862292857540943876;2
862292859617030144;2
862292866386624513;2
862292871327756289;2
862292876369068032;2
862292883583508480;1
862292885005246464;2
862292886251065346;2
862292890126401536;2
862292890210492419;2
862292892483809280;2
862292893486247936;2
862292899505078272;2
862292901564383234;2
862292903275712512;2
862292903871348736;2
862292906845122560;2
862292920170315776;1
862292924234584064;2
862292931360804864;2
862292932807843841;2
862292940261138433;2
862292947173228545;2
862292955054440449;1
862292959705935873;2
862292974658613254;2
862292983877599232;2
862292992715096064;2
862292997521760257;2
862293010377322496;2
862293020867260416;2
862293025547894784;2
862293044392992768;2
862293064500613121;2
862293075791687680;2
862293077733539840;2
862293084662583296;2
862293086285770753;2
862293087191613440;2
862293090127753216;2
862293093688770560;1
862293097870503936;2
862293107446099969;2
862293114781880320;1
862293124718227457;2
862293129478770689;2
862293134792769536;2
862293137900924928;2
862293147132579841;2
862293151419166720;2
862293157039534080;2
862293163024797696;2
862293165721747456;2
862293169588903937;1
862293178367561728;2
862293185036304384;2
862293189574750209;2
862293194771501056;2
862293196033802240;2
862293201595576320;1
862293201876660224;2
862293205584408576;2
862293210877624322;2
862293211234136066;1
862293213188681728;2
862293220549681152;2
862293224781737985;2
862293229173186560;2
862293234617380865;2
862293240636203009;2
862293241936232450;2
862293245505699840;2
862293245614858240;2
862293245623234565;2
862293257409232897;2
862392567308091393;2
862470602938101762;2
862483093046738945;2
862494400471019520;2
862501685398208512;2
862648950851031040;2
862768565379895297;2
862792694980116480;2
862991122725031938;2
863019239996882944;2
863077105067855873;2
863207557577441280;2
863387781334171648;2
863389698689032192;2
863391318478901248;2
863735363080257536;2
863791606784290816;2
863846694823350272;2
863874202817974278;2
863987478444744704;2
864062772971229184;2
864126684555096064;2
864191590507712512;2
864215214727843840;2
864222848285634561;2
864236855918813184;2
864257903389179912;2
864394406689943553;2
864395633603510273;2
864400648883798016;2
864400660195942400;2
864400664109105152;2
864400675131736066;2
864400684661297152;2
864600104388448256;2
864605160684781568;2
864643760495493120;2
864716925380722688;2
865049343488913408;2
865073253764616193;2
865128441007439872;2
865162823533514752;2
865268833199763457;2
865331492511260673;2
865338918043963392;2
865340661016530945;2
865341938697940992;2
865455868820701185;2
865497591433134082;2
865505006505480193;2
865579705679962112;2
865612335653761024;2
865620650484002816;1
865641412787814400;2
865662181999747072;2
865755388355854336;2
865756204953358336;1
865764105730347008;1
865777799532912640;1
865790696804016128;1
865845415131926528;2
865869730753597440;1
865884970446880768;2
865903801659772928;1
865920366140571648;2
865926375089352705;1
865930136826167297;2
865940430516563968;1
865950974267056128;1
865951915653214208;1
865952057450049538;2
865952886232154113;1
865957548586938370;2
865959570266619906;1
865969573245353986;1
865974411748196352;1
865975434164490240;1
865976866099916800;1
865977474898956290;2
865979200091684865;1
865998700698415107;2
866007052677562368;2
866020098653474816;2
866029831791759360;1
866099462372024325;2
866100153098305536;2
866111311092043776;1
866134945160241152;2
866147770729508864;2
866149169316196356;2
866149931836485632;2
866168089716588544;2
866172013005635584;2
866172740818096128;2
866188210812137472;2
866195240289525761;2
866206686440292352;2
866207117740568578;2
866212750850183168;2
866215429454401536;2
866217257508253696;2
866219288578969601;2
866235379187204096;2
866237495230382081;2
866247346170077185;1
866257021300916224;2
866260535662190592;1
866277607763058689;1
866285903202979841;1
866301305651957760;1
866307968412856320;2
866316401333616641;2
866422923803992065;2
866476798959374336;2
866491217143504896;2
866507603614027778;2
866515045697679360;2
866554930097782784;2
866572607889358849;2
866603189562466308;2
866603946210734080;2
866608725490118657;2
866615815411568640;2
866630898715947009;1
866646154368471043;2
866658154263842816;2
866660165541613568;2
866702647432294403;2
866719091217887232;2
866720872966615044;2
866752977998163968;2
866783208884625409;1
866808818709168129;2
866818171759722498;2
866841426256154625;2
866890143088508928;2
866957213516132352;2
866998152188100608;1
867091288532934656;2
867122478082121728;1
867124142297972736;2
867175220989349888;2
867247841139318784;1
867270964450648065;2
867312047943495681;2
867380434098950145;2
867389780979441667;2
867394674918440960;1
867399707236196352;2
867399712047058944;2
867399715473813504;2
867399717566562304;2
867399720833921025;2
867399734373175297;1
867399736164331522;1
867399746989813760;2
867415007977512960;2
867436555358437376;2
867443491034591235;1
867465893378478082;2
867471770244272132;2
867475640840224769;2
867479066756165632;2
867500055468449792;2
867519560198402048;2
867522190719287296;2
867522898583363588;2
867610513764564992;2
867671112959881216;2
867694635895934976;2
867701477577564160;2
867705211036610560;2
867705579686572032;2
867742770802425856;1
867760423906553856;2
867761934095003648;2
867776259388002305;2
867780354651947008;2
867789441024360448;2
867811452521938944;2
867812745873248257;2
867834902590443520;2
867852695062949889;2
867853293187473408;2
867875893531652096;2
867879731613401088;2
867902406696345602;2
867942076826214401;2
867953444308439040;2
867961041094823936;2
867964376220815360;2
867964791553351681;2
867968943746465792;1
867995994025099264;1
868015987223920641;1
868022498004262912;2
868031087607500801;2
868040297049141249;2
868052990980227072;2
868077878377930752;2
868096177811714049;2
868113676024389635;2
868115812942581764;2
868128141331623937;2
868131751616557056;2
868132806618218496;2
868133035014836224;2
868134736555855872;2
868134806416130052;2
868135133727121408;2
868140706161983488;2
868161564230025216;2
868163378937810946;2
868167839408115713;2
868178632421900289;2
868187311665803264;2
868189830995263488;2
868190716622774276;2
868213407496912896;2
868213508298596352;2
868214380546097153;2
868219885872140288;2
868234515352834048;2
868275737563811840;1
868290815365308416;2
868315931302391808;2
868330064999534596;2
868332216702599168;2
868338704301015041;2
868343746391363584;2
868362645417730048;1
868385683714568192;2
868402922576588801;1
868406448828502016;2
868407492220506112;2
868408977578762240;2
868409346304208898;2
868411289005158401;1
868412517760086016;2
868420763224854528;2
868431391377301506;2
868433055341395969;2
868434936168157184;2
868436629207236612;1
868436770857373696;2
868438147180507137;1
868446328757473280;2
868451751556415488;2
868453067972325376;2
868456796901584900;2
868457010941046784;2
868461538297827328;1
868468114626924545;2
868468553351147520;1
868469171897720832;2
868474472633958400;2
868475413361766400;1
868475583658774528;2
868477939779817476;2
868478445516410880;2
868479835726725120;2
868482270394560513;1
868486977389309954;2
868488001655123968;2
868497040006934528;2
868497053793398784;2
868502464915415040;2
868521713910386688;2
868526216373993472;2
868531626258464768;2
868534621276966912;2
868536535427108864;2
868538819976417280;2
868541613529858050;2
868545467990376449;2
868551314116136960;2
868553097647333377;2
868561964343099393;2
868576977376169985;1
868587451983572992;2
868599426318835712;2
868602259113787392;2
868603436555796480;2
868606130603388928;2
868614898074345472;2
868619315523792897;1
868619923710513152;2
868620009853026305;2
868620160269246464;2
868622634040340480;2
868622821727055872;2
868623116121100289;1
868627465769562114;1
868631359069319168;2
868632669394960384;2
868635508091572224;2
868640490031284224;2
868646632904040448;2
868646972344762368;2
868647171821674496;2
868662494457249795;2
868672606945239040;2
868683014204776452;2
868689695634579457;2
868691326631645185;2
868695843309850625;2
868700964206891008;2
868702509019402241;2
868710302291861504;2
868723705735561217;2
868725101113561089;2
868729707390435328;2
868731336051355648;2
868740225136242688;1
868750454934601729;2
868756337672552448;2
868764609926369282;2
868767659172777984;2
868770176518565888;1
868776135051681792;2
868776452208168961;2
868776789128171520;2
868778952545972225;2
868785679270072326;2
868786326157524993;2
868794653826482176;2
868797280488497152;2
868799590564220928;2
868799605907042304;2
868801110080925696;2
868801673736704000;2
868803103331565568;2
868803364439691264;2
868803587849289729;1
868804098405130240;2
868807247006228480;1
868808780812886017;2
868809141736931328;2
868809940101681152;2
868812903683641344;2
868813492614295554;2
868816657858342912;2
868817950446407684;2
868819225623789569;2
868819418163425280;1
868821410302578688;2
868821728746770433;2
868823016477741056;2
868823284497907712;2
868826722812219392;2
868829327667888128;2
868829406848053248;2
868829459276849152;2
868829643243216897;2
868831784078905346;2
868833640930844672;2
868834292243341313;2
868836851431419911;2
868837015709769729;2
868839360027820033;2
868839557915189249;2
868841128925069313;2
868841867466723328;2
868843829717344260;2
868844583366656002;2
868846859770617856;2
868847650426245121;2
868848916179156996;2
868849362935349249;2
868849749570584577;2
868851938305114112;2
868853132889133058;2
868854419890241536;2
868856093279236096;2
868856930206453761;2
868857583578353665;2
868859069083389952;2
868859426891083781;2
868859451352264705;2
868859458126057474;2
868859581270822912;2
868859771612483584;2
868860264137052161;2
868860543075057664;2
868861977954836480;2
868862225653432320;1
868862246918606849;2
868863742045499392;2
868865510389231616;2
868866809990197253;2
868870303878873088;2
868873505970032644;1
868875822781825028;2
868876670853414913;2
868878362785316864;2
868878468066537475;2
868878661981753346;2
868880859646046209;2
868881923636166657;2
868884898806976513;2
868886404520185856;1
868887210950410240;2
868888368410746880;2
868890828030300166;2
868891956604174336;2
868892218408435712;2
868892819662000128;2
868893410526195712;2
868893873464070148;2
868895507975983106;2
868895538783059968;2
868896789260189696;2
868898586528018433;2
868902041330094082;2
868902778458054657;2
868903536842747906;2
868903706623954947;2
868904701730971650;2
868904828373803009;2
868908593696956417;2
868908948308598784;2
868912458999762944;2
868912696447688707;1
868913388906328066;2
868914411846500353;2
868916034941616129;1
868917730296180736;2
868918066066804737;2
868919839049609218;2
868921882795548672;2
868922071698604037;2
868922576143138816;2
868923651764219906;2
868924993383616512;2
868926233811320833;2
868931489244762112;2
868931644886925312;2
868933871798300676;2
868935040612392961;2
868942530464886784;2
868942549355986945;2
868942809092567043;2
868950812445347841;2
868953101549678592;2
868954483996413954;2
868954795415150593;2
868955592638971904;2
868957703951052800;2
868961725818732544;2
868962663568683008;2
868963242370052096;2
868963344572710912;2
868965137494966272;2
868965868235100160;2
868971256191766528;2
868971423078985729;2
868978795298140160;2
868980242135883776;2
868980518783680517;2
868980787189776384;2
868987085809754113;2
868987265745166337;1
868990781289267201;2
868991209083219968;1
868991704103366656;2
868991794343817217;2
868992804269285376;2
868997058186944512;2
869001958648098817;2
869002856195653632;2
869003106649948160;2
869003867618500608;2
869005317723627521;2
869006006440927234;2
869006172992323584;2
869007961825452032;2
869008291086688257;2
869010433667215361;2
869010452071587841;2
869010824865628160;2
869011175098523648;2
869013276138622976;2
869013990063656960;2
869014027665649666;2
869014688473993216;2
869016621796536320;2
869017070725476354;2
869017665175728128;2
869024245963120640;2
869025518045323264;2
869025842722201601;2
869026784691531776;2
869028868967067649;2
869032603466178562;2
869035353969016832;2
869038210567081985;2
869038283581341696;2
869039383990517760;1
869039601792540672;2
869040499230777347;2
869045657054662657;2
869045681192935425;1
869046206705565696;2
869050375382237185;1
869050444764643328;2
869051447169740800;2
869052503647674369;2
869053277308162048;2
869054444884738048;2
869054493471723521;2
869056489192906752;2
869058035720757248;2
869060050148618240;2
869062536511008770;2
869063130235719680;1
869064015951036416;2
869064323183779840;2
869064838009540608;2
869065409210843136;2
869068802515886081;2
869068909416251392;2
869069344915042305;2
869069894297411586;1
869071109093720064;2
869071429446377472;2
869072296945868800;2
869074365761114112;2
869075138976903168;2
869076234382213120;2
869076419602784256;2
869078197685694465;2
869078406914113537;2
869078488933904384;2
869079864019746816;2
869083251956215809;2
869084457273368576;2
869084895363997696;2
869084975248928768;2
869085657808986113;2
869088080246042624;2
869091192805367808;2
869091253681479680;2
869091484619898880;2
869093562276827136;2
869094684722900993;2
869095115398270976;2
869096269947564032;2
869096847314485249;2
869097891155005440;2
869099810468511744;2
869100966540345344;2
869101168051580930;2
869101780981993472;2
869102267353493505;2
